prod_link,title,description,initialprice,offerprice,rating,reviews,Image1,Image2,Image3,Image4
"https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_3?ie=UTF8&adId=A10248963NGVPVK9C97RK&url=%2FSirona-Biodegradable-Super-Sanitary-Napkins%2Fdp%2FB07WSNFLKX%2Fref%3Dsr_1_313_sspa%3Fdchild%3D1%26keywords%3Dpersonal%2Bhygiene%26qid%3D1590853052%26sr%3D8-313-spons%26psc%3D1&qualifier=1590853052&id=7773273719266841&widgetName=sp_btf
","['Sirona Natural Biodegradable Super Soft Black Sanitary Pads/Napkins - 10 Pieces, Large (L) Night Pads - Antibacterial, Ultra Thin and Rash Free Protection']","['', '', '', 'Made with: Natural resources such as Corn, Sugarcane, Cassava and Straw Bale.', '', 'Features: Black| Super-absorbent| Biodegradable | Ultra thin | Made with natural ingredients.', '', 'Benefits: It is super-absorbent, rash-free, anti-bacterial and locks the period smell.', '', 'Environment friendly : Sirona’s Black pads are biodegradable in nature and help you save on your carbon footprint.', '', 'No harmful chemicals : Sirona’s black pads are Chlorine-free, Paraben-free, Toxic-free and no artificial colours are added. Variants : Night Pads (290mm)', '', '', '', '']", ? 259.00,? 210.00,4.3 out of 5 stars,114 ratings,https://images-na.ssl-images-amazon.com/images/I/519YpPsMELL.jpg,https://images-na.ssl-images-amazon.com/images/I/41%2BpbAy%2B9GL.jpg,https://images-na.ssl-images-amazon.com/images/I/41eRrdfSbyL.jpg,https://images-na.ssl-images-amazon.com/images/I/417vDbAHdjL.jpg
"https://www.amazon.in/Sirona-Approved-Reusable-Menstrual-Silicone/dp/B07548ND5J/ref=sr_1_73?dchild=1&keywords=personal+hygiene&qid=1590853052&sr=8-73
",['Sirona Reusable Menstrual Cup for Women - Large Size | Ultra Soft Period Cup Made With Medical Grade Silicone | No Rashes No Leakage| Protection For Upto 10-12 Hours'],"['', '', '', 'Who is it for: Sirona Menstrual Cups are ideal for girls and women of all ages and flow levels. Size L (Large) Suitable for women with a tall and strong build or have given birth to a child or who are over the age of 30 years. Capacity up to: 30 ml', '', 'Benefits: No Menstrual Odor, Irritation, Dryness, Discomfort, Itching Or Rashes (Caused By Sanitary Napkin Pads). Covers heaviest to lightest flow', '', 'Spill and Leak-Proof: Made with 100% Medical Grade Silicone, the cups are highly flexible to fit perfectly and collect blood without spillage. The rim of the cup creates a seal around your vaginal walls ensuring leak-free protection', '', 'Long lasting and Economical: Provides up to 10 hours leak proof-protection. With proper care and good cleansing, it is reusable for as long as 15 years', '', 'Suitable For: You can wear Sirona Menstrual Cup during all physical activities and even overnight. It is an ideal menstrual aid for all kinds of sports, travelling, swimming, cycling, diving, trekking, dancing, climbing or common daily usage. It has no wings or strings and leaves no residual fibers.', '', '', '', '']", ? 399.00,? 299.00,4.1 out of 5 stars,"1,540 ratings",https://images-na.ssl-images-amazon.com/images/I/41Kfeatu67L.jpg,https://images-na.ssl-images-amazon.com/images/I/81KxL1lsQyL.jpg,https://images-na.ssl-images-amazon.com/images/I/41xJj6Srj8L.jpg,https://images-na.ssl-images-amazon.com/images/I/416pyfl%2BrkL.jpg
"https://www.amazon.in/Sirona-Approved-Reusable-Menstrual-Silicone/dp/B07548J9WC/ref=sr_1_39?dchild=1&keywords=personal+hygiene&qid=1590853050&sr=8-39
",['Sirona Reusable Menstrual Cup for Women - Medium Size | Ultra Soft Period Cup Made With Medical Grade Silicone | No Rashes No Leakage| Protection For Upto 10-12 Hours'],"['', '', '', 'Who is it for: Sirona Menstrual Cups are ideal for girls and women of all ages and flow levels. Size M (Medium) is ideal for women with a medium build or who have not given birth to a child or women up to the age of 30 years', '', 'Benefits: No Menstrual Odor, Irritation, Dryness, Discomfort, Itching Or Rashes (Caused By Sanitary Napkin Pads). Covers heaviest to lightest flow', '', 'Spill and Leak-Proof: Made with 100% Medical Grade Silicone, the cups are highly flexible to fit perfectly and collect blood without spillage. The rim of the cup creates a seal around your vaginal walls ensuring leak-free protection', '', 'Long lasting and Economical: Provides up to 10 hours leak proof-protection. With proper care and good cleansing, it is reusable for as long as 15 years', '', 'Suitable For: You can wear Sirona Menstrual Cup during all physical activities and even overnight. It is an ideal menstrual aid for all kinds of sports, travelling, swimming, cycling, diving, trekking, dancing, climbing or common daily usage. It has no wings or strings and leaves no residual fibers.', '', '', '', '']", ? 399.00,? 299.00,4.1 out of 5 stars,"1,885 ratings",https://images-na.ssl-images-amazon.com/images/I/51OaGH2igBL.jpg,https://images-na.ssl-images-amazon.com/images/I/81lZROk1D5L.jpg,https://images-na.ssl-images-amazon.com/images/I/41Sc78bq-3L.jpg,https://images-na.ssl-images-amazon.com/images/I/419E6x5OpXL.jpg
"https://www.amazon.in/Skin-Elements-Mens-Intimate-Wash/dp/B075HB7GSJ/ref=sr_1_28?dchild=1&keywords=personal+hygiene&qid=1590853050&sr=8-28
","[""Skin Elements Men's Intimate Wash, Blue, 120 ml""]","['', '', '', 'Quantity: 120 ml, Item Form:Foam, Ideal for: Men', '', 'Skin Hair Type: All types, Container Type: Bottle, Organic Type: Synthetic', '', 'improves Intimate Hygiene, pH balanced and Soap free, Contains Witch Hazel, Calendula & Aloe Vera Extracts and Tea Tree Oil', '', '', '', '']", ? 699.00,? 499.00,3.9 out of 5 stars,519 ratings,https://images-na.ssl-images-amazon.com/images/I/41XF-WxMFnL.jpg,https://images-na.ssl-images-amazon.com/images/I/31jwcBAoE4L.jpg,https://images-na.ssl-images-amazon.com/images/I/41bMfC%2B%2BlhL.jpg,https://images-na.ssl-images-amazon.com/images/I/31vnflTJ6EL.jpg
"https://www.amazon.in/Sofy-Anti-Bacteria-Overnight-Pieces/dp/B01BD8OA94/ref=sr_1_48?dchild=1&keywords=personal+hygiene&qid=1590853050&sr=8-48
",['Sofy Anti Bacteria Overnight - XXL (20 Pieces)'],"['', '', '', 'Wider hip guard', '', 'Flexi-absorb system', '', 'Double absorbent core', '', '', '', '']", ? 304.00,? 289.00,4.4 out of 5 stars,503 ratings,https://images-na.ssl-images-amazon.com/images/I/5153jG5t48L.jpg,https://images-na.ssl-images-amazon.com/images/I/517bzCUyswL.jpg,https://images-na.ssl-images-amazon.com/images/I/51IkjohLh5L.jpg,https://images-na.ssl-images-amazon.com/images/I/51hC5tcgooL.jpg
"https://www.amazon.in/Sofy-Antibacteria-Extra-Long-Pads/dp/B07JZSM3B3/ref=sr_1_36?dchild=1&keywords=personal+hygiene&qid=1590853050&sr=8-36
",['Sofy Antibacteria Extra Long Pads - 30 Count'],"['', '', '', 'Its deep absorbent sheet absorbs flow till the last layer which keeps the top sheet visibly cleaner and hence prevents leakage', '', 'Napkin has green sheet with natural ingredients which gives 99. 9 percent bacteria protection from Escherichia coli, staphylococcus aureus and candida albicans for long lasting hygiene', '', 'It has perfume tree fragrance for fresh and confident feeling', '', '', '', '']", ? 250.00,? 238.00,4.4 out of 5 stars,537 ratings,https://images-na.ssl-images-amazon.com/images/I/41VDIm7%2B0iL.jpg,https://images-na.ssl-images-amazon.com/images/I/51MEnEDWlkL.jpg,https://images-na.ssl-images-amazon.com/images/I/5102lUF9%2BJL.jpg,https://images-na.ssl-images-amazon.com/images/I/41uyFvgafpL.jpg
"https://www.amazon.in/Sofy-Antibacteria-Extra-Long-Pads/dp/B07JZRHD6X/ref=sr_1_3?dchild=1&keywords=personal+hygiene&qid=1590853050&sr=8-3
",['Sofy Antibacteria Extra Long Pads - 54 Count'],"['', '', '', 'Its deep absorbent sheet absorbs flow till the last layer which keeps the top sheet visibly cleaner and hence prevents leakage. Thickness : Slim', '', 'Napkin has green sheet with natural ingredients which gives 99. 9 percent bacteria protection from Escherichia coli, staphylococcus aureus and candida albicans for long lasting hygiene', '', 'It has perfume tree fragrance for fresh and confident feeling', '', '', '', '']", ? 399.00,? 379.00,4.5 out of 5 stars,"2,022 ratings",https://images-na.ssl-images-amazon.com/images/I/51rmw9nMk7L.jpg,https://images-na.ssl-images-amazon.com/images/I/41M4CtQ6xqL.jpg,https://images-na.ssl-images-amazon.com/images/I/41cGCzWZGML.jpg,https://images-na.ssl-images-amazon.com/images/I/41TDipuhERL.jpg
"https://www.amazon.in/Sofy-SCXL15-SOFY-COOL-SuperXL/dp/B07R497HZY/ref=sr_1_196?dchild=1&keywords=personal+hygiene&qid=1590853052&sr=8-196
",['SOFY COOL SuperXL + 15P'],"['', '', '', 'Its Deep Absorbent sheet absorbs flow till the last layer which keeps the top sheet visibly cleaner and hence prevents leakage.', '', 'Super XL+ : Extra Protection from Leakage', '', 'Cool Water Fragrance gives you cool and fresh feeling', '', 'Napkin is ultra slim and gentle to the skin with no usage feeling', '', '', '', '']",,? 175.00,4.5 out of 5 stars,184 ratings,https://images-na.ssl-images-amazon.com/images/I/51qLm7coyML.jpg,https://images-na.ssl-images-amazon.com/images/I/51yMQPLH%2BVL.jpg,https://images-na.ssl-images-amazon.com/images/I/51feegbJx4L.jpg,https://images-na.ssl-images-amazon.com/images/I/41SkbrdYIeL.jpg
"https://www.amazon.in/Sorich-Organics-Sunflower-Seeds-400g/dp/B075492LLK/ref=sr_1_256?dchild=1&keywords=healthy+foods&qid=1592121377&sr=8-256
",['Sorich Organics USDA Certified Organic Sunflower Seeds - 400 Gm - Protein and Fibre Rich Superfood'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', ""HEALTH GAIN FACTOR : Sunflower seeds are rich in Vitamin E, copper, Vitamin B1, selenium, phophorus, manganese, magnesium and folate. They are also rich in dietary fiber which means they'll keep you satiated for longer."", '', 'FEEL GOOD FACTOR : Toasted or untoasted, sunflower seeds can be eaten either way. Add it to salads, raitas or smoothies to bulk them up. Try roasting and seasoning it with spices for a tantalizing snack.', '', 'QUALITY FACTOR : Sorich sources sunflower seeds from trusted Indian farmers and assures that the product contains no additives or preservatives. We work with farmers directly and aim to produce the best quality products that are completely natural.', '', '', '', '']", ? 289.00,? 249.00,4.3 out of 5 stars,425 ratings,https://images-na.ssl-images-amazon.com/images/I/41hOr9-6Y3L.jpg,https://images-na.ssl-images-amazon.com/images/I/41pGu5S61QL.jpg,https://images-na.ssl-images-amazon.com/images/I/61%2B6NH4PLmL.jpg,https://images-na.ssl-images-amazon.com/images/I/51OnprKgZxL.jpg
"https://www.amazon.in/Soulfull-Strawberry-Fills-Bites-Large/dp/B00M34R74I/ref=sr_1_40?dchild=1&keywords=healthy+foods&qid=1592121375&sr=8-40
","['Soulfull Ragi Bites - Strawberry, 250g']","['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'A quick and convenient breakfast for your children. Just add the cereal into the bowl, pour milk and enjoy', '', 'Power of Calcium for growing kids from the nutrient-rich, traditional millet Ragi and Protein from Daal', '', 'Crunchy from outside with delicious creamy fills inside – No more fussing eating', '', 'No Maida, No Preservative, Gluten Free', '', 'Multiple flavours to choose from - Chocolate, Strawberry & Vanilla', '', '', '', '']",,? 169.00,4.2 out of 5 stars,157 ratings,https://images-na.ssl-images-amazon.com/images/I/51v6esF7s5L.jpg,https://images-na.ssl-images-amazon.com/images/I/51VEMzoWHwL.jpg,https://images-na.ssl-images-amazon.com/images/I/51EjB2P5H5L.jpg,https://images-na.ssl-images-amazon.com/images/I/51r2r60YkjL.jpg
"https://www.amazon.in/Spruce-Shave-Club-Intimate-Removal/dp/B07LFGLGJV/ref=sr_1_6?dchild=1&keywords=personal+hygiene&qid=1590853050&sr=8-6
",['Spruce Shave Club Intimate Wash For Men (100ml) With Tea Tree & Neroli For Odor & Itch Removal'],"['', '', '', ""CLEANSING INTIMATE WASH FOR MEN: Our All New Mne's Intimate Wash is a unique and specially formulated wash designed to provide a long lasting and refreshing cleanse to your intimate areas. The wash is made with premium essential oils and natural extracts like Tea Tree, Neroli, Chamomile, Rosemary, Sage and many more that have strong anti-oxidant and anti-inflammatory properties that protect your intimate areas and remove all itchiness and bad odor."", '', ""PH BALANCED FOR THE IDEAL CLEANSE: Our intimate wash is designed to have an ideal Ph Balance for a more balanced cleansing expereince. Most soaps can have a Ph of upto 9 which is very alkaline and can leave the skin with a dry, tight feeling. Our Men's Intimate Wash has a balanced Ph of 5.1-5.5 which is ideal for Mens Intimate areas. A Ph of this level allows for a refreshing yet highly balanced cleanse for your intimate area. It helps reduce caused by dry skin and remove odor."", '', ""NATURAL EXTRACTS & ESSENTIAL OILS: This Men's Intimate Wash is made with a unique blend of natural extracts and essential oils like Tea Tree, Neroli, Sweet Lime, Aloe Vera, Chamomile, Sage, Rosemary, Olive Oil & Vitamin B3. All of these combined create a powerful blend with strong anti-oxident, anti-septic and anti-inflammatory properties that protect your intimate ares against dryness, rashes and chafing. Moreover, they help provide a strong cleanse that clears all dirt, sweat and impurities."", '', 'ANTI-ITCH & ANTI-ODOR: The intimate wash improves your intimate hygiene by providing a powerful, hydrating and protective cleanse. It helps disinfect your intimate areas and reduce irritation and itching. Moreover, the refreshing scent created by the blend of our essential oils removes all unwanted odor and provides a replaces it with a refreshing natural fragrance.', '', 'NO HARMFUL CHEMICALS: Our Intimate wash has specially formulated by expert chemists and is designed to be completely safe and deliver a very gentle cleansing experience. This Intimate Wash for Men contains no Sulpahtes, Parabens Or Harmful Chemicals. Moreover, it contains no added color or artificial fragrance which helps deliver a natural and very safe cleansing experience. The intimate wash is completely cruelty free like all our other products and is made with finest natural ingredients.', '', '', '', '']", ? 599.00,,4.1 out of 5 stars,212 ratings,https://images-na.ssl-images-amazon.com/images/I/41JZ1JQP2lL.jpg,https://images-na.ssl-images-amazon.com/images/I/91E4umn2ABL.jpg,https://images-na.ssl-images-amazon.com/images/I/51tOS98TDLL.jpg,https://images-na.ssl-images-amazon.com/images/I/410ngjX7%2BXL.jpg
"https://www.amazon.in/Stayfree-Advanced-Night-Sanitary-napkins/dp/B07DVSKF6D/ref=sr_1_58?dchild=1&keywords=personal+hygiene&qid=1590853052&sr=8-58
","['Stayfree Advanced Extra Large All Night Soft Cover Sanitary Pads For Women With Wings, 28 Pads']","['', '', '', 'Stayfree Advanced all night sanitary pads for women provide ultra comfort and complete protection throughout the night', '', '2x better coverage extra long and extra wide sanitary napkins helps prevent leakage on the heaviest flow days too', '', 'Odour control system with natural plant extracts helps prevent odour for a fresh and confident feeling', '', 'Specially designed pads with Super lock pockets with gel core lock in fluid', '', 'Soft touch cover which helps prevent redness and rashes', '', 'Indiviually packed pads', '', 'Suitable for regular to Heavy flow', '', '', '', '']",,,4.3 out of 5 stars,858 ratings,https://images-na.ssl-images-amazon.com/images/I/41E2l1ouKpL.jpg,https://images-na.ssl-images-amazon.com/images/I/41xBql%2BFV-L.jpg,https://images-na.ssl-images-amazon.com/images/I/41HF5ySERPL.jpg,https://images-na.ssl-images-amazon.com/images/I/414QoT4mozL.jpg
"https://www.amazon.in/Stayfree-Night-Cover-Sanitary-Napkins/dp/B07QC1ZHF9/ref=sr_1_244?dchild=1&keywords=personal+hygiene&qid=1590853052&s=pantry&sr=8-244
",['Stayfree All Night XL Dry Max Cover Sanitary Napkins - 42 Pads (Super Saver Pack)'],"['', '', '', 'Stayfree All night dry max sanitary pads for women for all night protection', '', '2x better coverage, extra long and extra wide sanitary napkins for all round protection throughout the night', '', 'Suitable for regular to heavy flow', '', 'Dry max cover for best dry feel protection', '', 'Odour control system with natural oil that hepls prevent foul odour and keeps you fresh', '', 'Individually packed pads so you can carry one with you always and stay prepared for any surprises', '', 'Ultra-Thin pads which prevent leakages from all sides no matter how much you move in your sleep', '', '', '', '']", ? 440.00,? 405.00,4.4 out of 5 stars,941 ratings,https://images-na.ssl-images-amazon.com/images/I/41bxy80V8kL.jpg,https://images-na.ssl-images-amazon.com/images/I/41qg36XFezL.jpg,https://images-na.ssl-images-amazon.com/images/I/41Nb6qqJCaL.jpg,https://images-na.ssl-images-amazon.com/images/I/418FeiFd1CL.jpg
"https://www.amazon.in/Stayfree-Night-Sanitary-napkins-Count/dp/B072XM7SKK/ref=sr_1_130?dchild=1&keywords=personal+hygiene&qid=1590853052&sr=8-130
",['Stayfree Dry Max All Night Sanitary napkins (28 Count)'],"['', '', '', 'Stayfree All night dry max sanitary pads for women for all night protection', '', '2x better coverage, extra long and extra wide sanitary napkins for all round protection throughout the night', '', 'Suitable for regular to heavy flow', '', 'Dry max cover for best dry feel protection', '', 'Odour control system with natural oil that hepls prevent foul odour and keeps you fresh', '', 'Individually packed pads so you can carry one with you always and stay prepared for any surprises', '', 'Ultra-Thin pads which prevent leakages from all sides no matter how much you move in your sleep', '', '', '', '']", ? 330.00,? 323.00,4.3 out of 5 stars,503 ratings,https://images-na.ssl-images-amazon.com/images/I/41aY0KsxBAL.jpg,https://images-na.ssl-images-amazon.com/images/I/41Q6GAsXkLL.jpg,https://images-na.ssl-images-amazon.com/images/I/51U%2BildkaaL.jpg,https://images-na.ssl-images-amazon.com/images/I/41Nb6qqJCaL.jpg
"https://www.amazon.in/Stayfree-Night-Cover-Sanitary-Napkins/dp/B07HMVFNLR/ref=sr_1_65?dchild=1&keywords=personal+hygiene&qid=1590853052&sr=8-65
","['Stayfree Dry Max All Night XL Dry Cover Sanitary Pads For Women With Wings, 42 pieces']","['', '', '', 'Stayfree All night dry max sanitary pads for women for all night protection', '', '2x better coverage, extra long and extra wide sanitary napkins for all round protection throughout the night', '', 'Suitable for regular to heavy flow', '', 'Dry max cover for best dry feel protection', '', 'Odour control system with natural oil that hepls prevent foul odour and keeps you fresh', '', 'Individually packed pads so you can carry one with you always and stay prepared for any surprises', '', 'Ultra-Thin pads which prevent leakages from all sides no matter how much you move in your sleep', '', '', '', '']",,,4.4 out of 5 stars,"1,114 ratings",https://images-na.ssl-images-amazon.com/images/I/41ssKxpzcbL.jpg,https://images-na.ssl-images-amazon.com/images/I/41qg36XFezL.jpg,https://images-na.ssl-images-amazon.com/images/I/41Nb6qqJCaL.jpg,https://images-na.ssl-images-amazon.com/images/I/418FeiFd1CL.jpg
"https://www.amazon.in/Stayfree-Secure-Cottony-Wings-Count/dp/B01CJVUQ4W/ref=sr_1_194?dchild=1&keywords=personal+hygiene&qid=1590853052&s=pantry&sr=8-194
","['Stayfree Secure Regular Cottony Soft Cover Sanitary Pads For Women With Wings, 20 Pads']","['', '', '', 'Odour Control System helps prevent odour and keeps you fresh and confident all day', '', 'Super absorb design stays close, absorbs more and helps prevent leaks', '', 'Deep channels with raised centre for superior protection', '', '', '', '']", ? 75.00,? 74.00,4.3 out of 5 stars,"1,113 ratings",https://images-na.ssl-images-amazon.com/images/I/51eXbaBRjGL.jpg,https://images-na.ssl-images-amazon.com/images/I/51noS8TK9UL.jpg,https://images-na.ssl-images-amazon.com/images/I/41h%2BqJzdJjL.jpg,https://images-na.ssl-images-amazon.com/images/I/41a1cZ1F%2BKL.jpg
"https://www.amazon.in/Stayfree-Secure-Cottony-Sanitary-Napkins/dp/B071SM2NNG/ref=sr_1_105?dchild=1&keywords=personal+hygiene&qid=1590853052&sr=8-105
","['Stayfree Secure XL Cottony Sanitary Napkins with Wings, Extra Large (60 Count)']","['', '', '', 'Stock up with this super saver pack of 60 cottony xl pads', '', 'Made for heavy periods', '', 'Cottony soft cover gives you a soft, comfortable feel', '', 'Super absorb design stays close, absorbs more and helps prevent leaks', '', 'Odour control system helps prevent odour and keeps you feeling fresh', '', '', '', '']",,? 324.00,4.3 out of 5 stars,971 ratings,https://images-na.ssl-images-amazon.com/images/I/51SMwdU6xcL.jpg,https://images-na.ssl-images-amazon.com/images/I/91YLu1fINmL.png,https://images-na.ssl-images-amazon.com/images/I/41VskeHwuCL.jpg,https://images-na.ssl-images-amazon.com/images/I/41bwsSrs%2B8L.jpg
"https://www.amazon.in/Stayfree-Secure-Ultra-Sanitary-napkins/dp/B07CQ4SY7B/ref=sr_1_26?dchild=1&keywords=personal+hygiene&qid=1590853050&sr=8-26
",['Stayfree Secure XL Ultra Thin Sanitary napkins (40 Count)'],"['', '', '', 'This combo contains 4 convenient easy-to-carry packs of 10 ultra-thin xl pads each (40 pads total)', '', 'Half as thin as a regular napkin with up to 100 percent fluid lock. Usage Type: Disposable', '', 'Made for regular to heavy periods', '', 'Dry cover gives you a superior dry feel', '', 'Gel lock technology that converts heavy flow into gel and locks it in', '', '', '', '']", ? 199.00,? 187.00,4.3 out of 5 stars,"2,571 ratings",https://images-na.ssl-images-amazon.com/images/I/41XRN0DP7xL.jpg,https://images-na.ssl-images-amazon.com/images/I/21sv1d9pBFL.png,https://images-na.ssl-images-amazon.com/images/I/413UjutEqgL.jpg,https://images-na.ssl-images-amazon.com/images/I/41AAiq2LfdL.jpg
"https://www.amazon.in/Sugar-Free-Gold-500-Pellets/dp/B00KIPMECE/ref=sr_1_296?dchild=1&keywords=healthy+foods&qid=1592121377&sr=8-296
",['Sugarfree Gold Low Calorie Sweetner - 500 Pellets'],"['', '', '', 'Sugar Free Gold is a healthy alternative to sugar.', '', 'Made with Aspartame, a protein derivative, Sugar Free Gold is a low-calorie substitute with the sweetness and taste of sugar.', '', 'It is an ideal substitute as one pellet, in sweetness, is equivalent to a teaspoon of sugar.', '', 'It can help you avoid almost 500 calories a day, as avoiding calories is easier than burning them.', '', 'Sugar Free Gold is a boon for health-conscious people and diabetics.', '', '', '', '']",,,4.4 out of 5 stars,277 ratings,https://images-na.ssl-images-amazon.com/images/I/41tOrIxLMZL.jpg,https://images-na.ssl-images-amazon.com/images/I/51nieAGTDzL.jpg,https://images-na.ssl-images-amazon.com/images/I/51xUyuMLiSL.jpg,https://images-na.ssl-images-amazon.com/images/I/51dDY0rsTUL.jpg
"https://www.amazon.in/Sunfeast-Farmlite-Digestive-Almonds-Biscuits/dp/B01CHUSWOG/ref=sr_1_271?dchild=1&keywords=healthy+foods&qid=1592121377&s=pantry&sr=8-271
","['Sunfeast Farmlite Active Oats with Almonds Biscuits, 150g']","['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'You can feel the dash of almonds and crunchy oats', '', 'Healthy oat fibre', '', 'Combination of oats, atta and almonds', '', '', '', '']",,,4.4 out of 5 stars,"2,664 ratings",https://images-na.ssl-images-amazon.com/images/I/51nUocbYEcL.jpg,https://images-na.ssl-images-amazon.com/images/I/51EzyQL%2BQOL.jpg,https://images-na.ssl-images-amazon.com/images/I/51CFsANsvsL.jpg,https://images-na.ssl-images-amazon.com/images/I/51%2BIPayfz2L.jpg
"https://www.amazon.in/Sunfeast-Farmlite-Digestive-Good-100g/dp/B01IKD2A8I/ref=sr_1_289?dchild=1&keywords=healthy+foods&qid=1592121377&s=pantry&sr=8-289
","['Sunfeast Farmlite Digestive All Good, 100g']","['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', ""India's only digestive biscuit with no maida, no added sugar and no artificial sweetener"", '', 'This biscuit is made from whole wheat flour of Aashirvaad Atta which makes it naturally rich in fibre content', '', 'The real digestive biscuit', '', '', '', '']", ? 25.00,? 23.75,4.2 out of 5 stars,855 ratings,https://images-na.ssl-images-amazon.com/images/I/51rah3gzV5L.jpg,https://images-na.ssl-images-amazon.com/images/I/41ft%2BLkSCbL.jpg,https://images-na.ssl-images-amazon.com/images/I/514dO%2BoAlWL.jpg,https://images-na.ssl-images-amazon.com/images/I/414x4fPBIkL.jpg
"https://www.amazon.in/Sunfeast-Moms-Magic-Cashew-Almond/dp/B07Q7L6SRG/ref=sr_1_77?dchild=1&keywords=healthy+foods&qid=1592121377&s=pantry&sr=8-77
","[""Sunfeast Mom's Magic Cashew and Almond, 600g""]","['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Ingredients: Wheat flour, sugar, refined plam oil, cashew bits(2.6%), Almond flakes(1.9%), Invert syrup, Raising agents(INS 500(ii), INS 450(ii)), Milk solids, Edible common salt, Butter, Emulsifiers (INS 471, INS 322(i), INS 472e) and Flour treatment agent (INS 223)', '', 'Carry them when you are out and about to relieve those hunger pangs', '', 'Perfect to be served along with evening tea', '', 'Sprinkled with cashew and almond flakes, these cookies are filling and healthy', '', 'Their crispy texture ensures you relish every bit of it', '', '', '', '']", ? 105.00,? 84.00,4.4 out of 5 stars,"1,352 ratings",https://images-na.ssl-images-amazon.com/images/I/51yPNgBOtGL.jpg,https://images-na.ssl-images-amazon.com/images/I/51zm5HaxKeL.jpg,https://images-na.ssl-images-amazon.com/images/I/51MbktX5wkL.jpg,https://images-na.ssl-images-amazon.com/images/I/41XJK9HHvjL.jpg
"https://www.amazon.in/Super-Healthy-Berries-Nutritious-Varieties/dp/B07W997DKW/ref=sr_1_202?dchild=1&keywords=healthy+foods&qid=1592121377&sr=8-202
","['Super Healthy Mixed Nuts, Seeds and Berries - Organic Trail Mix | Assorted Dry Fruit Nut Mix with Seeds, Berries for Eating | 20+ Varieties like Almonds, Cashews, Cranberries, Pumpkin Seeds(325 Grams)']","['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', '20+ VARIETIES: An assorted combo of dry fruits, nuts, seeds and berries for healthy snacking', '', 'PREMIUM QUALITY: This mix constitutes world-class internationally sourced nuts, seeds and berries', '', 'NUTRITIOUS IMMUNITY BOOSTER: Rich source of all essential vitamins and minerals - high in protein and calcium', '', 'ALL-DAY SNACK: An healthy evening snack or combo with your breakfast cereal or a sports mix before your workout - customize as you wish!', '', 'USAGE: Recommended 2 spoons daily to achieve a long-term healthy lifestyle for any age group', '', '', '', '']", ? 499.00,? 459.00,4.4 out of 5 stars,210 ratings,https://images-na.ssl-images-amazon.com/images/I/41Yb6eqqGzL.jpg,https://images-na.ssl-images-amazon.com/images/I/51yTRKdbeZL.jpg,https://images-na.ssl-images-amazon.com/images/I/41f3H90edrL.jpg,https://images-na.ssl-images-amazon.com/images/I/51p5CvKLyjL.jpg
"https://www.amazon.in/Svarnsaathi-Nutraceutical-80Gm/dp/B07CNJ4475/ref=sr_1_164?crid=2GN839P8YFTCM&dchild=1&keywords=nutraceutical+supplements&qid=1590854906&sprefix=nutraceutica%2Caps%2C312&sr=8-164
",['Svarnsaathi Nutraceutical 80Gm'],"['', '', '', 'Boost immunity and protects from infections and pandemic like Corona Virus.', '', 'Powerful Natural antioxidant protect from harmful free-radicals and toxic pollutants.', '', 'Multiple health benefits of Bioavailable Curcumin, Piperine and Natural Lycopene.', '', 'Contains Anti inflammatory, anti oxidant, anti viral properties and plays vital role in Respiratory tract infections.', '', 'Clinically proven with no side effects.', '', '', '', '']", ? 299.00,? 265.00,3.3 out of 5 stars,184 ratings,https://images-na.ssl-images-amazon.com/images/I/51JBXl8fhyL.jpg,https://images-na.ssl-images-amazon.com/images/I/51iXpfQH8aL.jpg,https://images-na.ssl-images-amazon.com/images/I/41IKmY-wtsL.jpg,https://images-na.ssl-images-amazon.com/images/I/51H%2B9tQfBaL.jpg
